CustomerKey,GeographyKey,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CommuteDistance
19931,135,MR.,DARRYL,XU,11/18/1980,M,M,darryl12@adventure-works.com,120000,2,Bachelors,Management,0,2,Krönerweg 6666,1 (11) 500 555-0190,6/9/2021,10+ Miles
19932,203,MR.,JAVIER,SANZ,1/18/1985,S,M,javier13@adventure-works.com,80000,4,Partial College,Professional,1,2,"22, rue Saint Denis",1 (11) 500 555-0114,6/8/2023,10+ Miles
19933,235,MRS.,NICHOLE,DENG,2/12/1979,M,F,nichole1@adventure-works.com,120000,4,Partial College,Professional,1,3,8914 Amador Ct.,1 (11) 500 555-0124,8/25/2022,10+ Miles
19934,165,MR.,NEIL,BLANCO,12/24/1972,M,M,neil14@adventure-works.com,80000,5,High School,Professional,1,2,Curieweg 3997,1 (11) 500 555-0121,10/15/2022,10+ Miles
19935,173,MR.,CLINTON,NAVARRO,6/20/1973,M,M,clinton7@adventure-works.com,100000,3,Partial College,Professional,1,4,Auf dem Ufer 764,1 (11) 500 555-0176,1/18/2023,10+ Miles
19936,155,MR.,COREY,LUO,9/8/1977,M,M,corey5@adventure-works.com,100000,3,Partial College,Management,1,4,Auf Der Steige 1010,1 (11) 500 555-0133,5/29/2023,10+ Miles
19937,133,MR.,JIMMY,GOMEZ,6/18/1972,S,M,jimmy3@adventure-works.com,100000,3,Partial College,Management,1,4,Postfach 20 99 99,1 (11) 500 555-0143,6/3/2023,10+ Miles
19938,253,MRS.,CHELSEA,PATEL,1/24/1972,M,F,chelsea3@adventure-works.com,150000,4,Bachelors,Management,1,3,6102 Lakeview Place,1 (11) 500 555-0139,2/14/2023,10+ Miles
19939,269,MR.,ALVIN,WANG,2/2/1972,M,M,alvin2@adventure-works.com,160000,2,Partial College,Management,1,3,658 Pecan Street,1 (11) 500 555-0112,5/11/2023,10+ Miles
19940,254,MRS.,ROSA,YE,2/8/1987,M,F,rosa10@adventure-works.com,160000,3,Partial College,Management,0,4,7638 Diokmo Ct.,1 (11) 500 555-0181,5/2/2022,10+ Miles
19941,256,MR.,CEDRIC,LIANG,9/8/1970,S,M,cedric16@adventure-works.com,160000,3,High School,Management,0,4,2023 Flame Drive,1 (11) 500 555-0192,7/8/2020,0-1 Miles
19942,264,MR.,ARMANDO,NAVARRO,8/4/1976,S,M,armando10@adventure-works.com,170000,5,Partial College,Management,0,4,6957 Olivewood Ct.,1 (11) 500 555-0159,7/15/2020,0-1 Miles
19943,193,MR.,WALTER,CARLSON,8/26/1969,M,M,walter11@adventure-works.com,90000,4,High School,Management,0,3,"5, rue de la Cavalerie",1 (11) 500 555-0143,5/28/2022,5-10 Miles
19944,156,MR.,JONATHON,SUAREZ,2/7/1970,M,M,jonathon15@adventure-works.com,90000,4,Partial High School,Skilled Manual,0,4,Dunckerstr 135,1 (11) 500 555-0175,7/25/2021,5-10 Miles
19945,225,MR.,PHILLIP,GARCIA,12/19/1968,M,M,phillip16@adventure-works.com,80000,5,Partial High School,Skilled Manual,1,4,"48, rue des Berges",1 (11) 500 555-0199,5/2/2022,5-10 Miles
19946,243,MS.,TAMARA,RAJE,12/6/1968,S,F,tamara25@adventure-works.com,120000,5,High School,Management,1,4,1682 Klier Drive,1 (11) 500 555-0142,9/16/2022,10+ Miles
19947,39,MR.,DARRYL,LIU,5/22/2002,S,M,darryl4@adventure-works.com,70000,0,Bachelors,Professional,0,2,4404 Mildred Avenue,1 (11) 500 555-0157,2/16/2021,5-10 Miles
19948,35,MS.,LACEY,HU,4/20/1997,S,F,lacey33@adventure-works.com,70000,0,Bachelors,Professional,1,2,5914 Overhill Rd,1 (11) 500 555-0178,2/12/2021,10+ Miles
19949,11,MRS.,NIÑIA,ANAND,6/25/1998,M,F,niñia0@adventure-works.com,70000,0,Bachelors,Professional,1,2,2151 Twincreek Ct,1 (11) 500 555-0116,2/27/2021,10+ Miles
19950,30,MR.,RONNIE,LU,7/10/1997,M,M,ronnie9@adventure-works.com,80000,0,Bachelors,Professional,1,2,1887 Mt. Diablo St,1 (11) 500 555-0113,2/13/2021,10+ Miles
19951,24,MR.,ROY,MORENO,1/23/1998,S,M,roy27@adventure-works.com,80000,0,Bachelors,Professional,0,2,6500 Soto Street,1 (11) 500 555-0187,2/3/2021,10+ Miles
19952,38,MS.,ADRIENNE,MARTIN,9/24/1996,S,F,adrienne0@adventure-works.com,80000,0,Bachelors,Professional,1,2,5188 Duke Way,1 (11) 500 555-0124,8/7/2022,10+ Miles
19953,37,MR.,DARRELL,LAL,8/23/1995,S,M,darrell17@adventure-works.com,70000,0,Bachelors,Professional,1,3,8790 N. 108th St.,1 (11) 500 555-0114,10/15/2022,10+ Miles
19954,34,MR.,JOSE,CARLSON,1/31/1996,M,M,jose36@adventure-works.com,70000,0,Bachelors,Professional,1,3,9782 Joan Ave.,1 (11) 500 555-0150,7/11/2022,10+ Miles
19955,34,MR.,JAKE,GAO,5/8/2000,S,M,jake13@adventure-works.com,80000,0,Bachelors,Professional,1,3,7348 Quail Court,1 (11) 500 555-0179,11/23/2022,10+ Miles
19956,40,MRS.,SUSAN,SHE,12/20/2000,M,F,susan34@adventure-works.com,80000,0,Bachelors,Professional,1,3,3962 Cambelback Place,1 (11) 500 555-0125,2/26/2021,10+ Miles
19957,21,MR.,ARTHUR,MEHTA,9/16/1995,S,M,arthur16@adventure-works.com,90000,0,Bachelors,Professional,1,2,8586 D Kiska Ct.,1 (11) 500 555-0197,2/11/2021,10+ Miles
19958,18,MRS.,ERIKA,ROMERO,12/2/2000,M,F,erika6@adventure-works.com,90000,0,Bachelors,Professional,1,3,5430 Park Glen Ct.,1 (11) 500 555-0149,2/14/2021,10+ Miles
19959,40,MS.,TABITHA,MORENO,3/7/2000,S,F,tabitha26@adventure-works.com,100000,0,High School,Management,1,2,1028 Indigo Ct.,1 (11) 500 555-0192,2/25/2021,10+ Miles
19960,38,MR.,PHIL,SPENCER,8/2/1994,M,M,phil0@adventure-works.com,100000,0,High School,Management,1,2,9208 West Rd,161-555-0100,2/21/2021,10+ Miles
19961,2,MRS.,KRISTIN,SHE,8/4/1993,M,F,kristin2@adventure-works.com,80000,0,Bachelors,Professional,0,3,4242 Coggins Dr.,1 (11) 500 555-0121,9/28/2022,10+ Miles
19962,22,MR.,DOMINIC,PRASAD,4/7/1995,M,M,dominic9@adventure-works.com,110000,0,Partial College,Management,1,3,7962 Macaroon Drive,1 (11) 500 555-0171,9/23/2022,10+ Miles
19963,13,MR.,GEOFFREY,FERNANDEZ,5/20/1995,M,M,geoffrey13@adventure-works.com,120000,0,Partial High School,Professional,1,4,6819 Krueger Drive,1 (11) 500 555-0123,2/17/2021,10+ Miles
19964,29,MS.,GLORIA,ALONSO,12/9/1994,S,F,gloria8@adventure-works.com,120000,0,Partial High School,Professional,1,4,3318 N. 8th St.,1 (11) 500 555-0146,2/6/2021,10+ Miles
19965,39,MR.,JAY,LOPEZ,5/13/1995,M,M,jay23@adventure-works.com,130000,4,High School,Management,1,4,2842 Inverness Drive,1 (11) 500 555-0154,2/21/2021,0-1 Miles
19966,19,MRS.,ABBY,SANCHEZ,7/20/1999,M,F,abby17@adventure-works.com,90000,0,Bachelors,Professional,1,3,347 San Simeon Dr.,1 (11) 500 555-0118,2/23/2021,10+ Miles
19967,18,MR.,DEVON,DENG,10/29/1999,S,M,devon0@adventure-works.com,90000,0,Bachelors,Professional,0,3,4587 Sunset Meadows,1 (11) 500 555-0172,2/1/2021,10+ Miles
19968,9,MRS.,KATRINA,CHANDE,7/25/1999,M,F,katrina13@adventure-works.com,100000,0,High School,Management,0,3,7834 Roux Court,1 (11) 500 555-0139,3/9/2021,10+ Miles
19969,29,MR.,JAKE,GUO,3/21/1998,S,M,jake15@adventure-works.com,80000,0,Bachelors,Professional,1,4,9605 Pheasant Circle,1 (11) 500 555-0194,7/3/2022,10+ Miles
19970,27,MS.,TANYA,JIMENEZ,5/8/1994,S,F,tanya1@adventure-works.com,130000,4,High School,Management,1,4,6793 Almond Street,1 (11) 500 555-0157,3/21/2021,0-1 Miles
19971,6,MR.,JEFFERY,LU,1/1/1993,S,M,jeffery12@adventure-works.com,100000,0,High School,Management,1,3,9644 55th St.,1 (11) 500 555-0113,3/30/2021,10+ Miles
19972,33,MRS.,LINDSAY,CHANDER,11/13/1998,M,F,lindsay16@adventure-works.com,100000,0,High School,Management,1,4,4463 Temple Court,1 (11) 500 555-0119,12/31/2022,10+ Miles
19973,16,MR.,COLIN,ZHU,10/11/1997,M,M,colin15@adventure-works.com,90000,0,Bachelors,Professional,0,4,3788 Bahia Vista Court,1 (11) 500 555-0114,8/26/2022,10+ Miles
19974,18,MR.,GEORGE,FERNANDEZ,2/10/1992,M,M,george22@adventure-works.com,100000,0,High School,Management,1,4,4363 Galindo Street,1 (11) 500 555-0146,3/21/2021,10+ Miles
19975,25,MS.,BRITTNEY,ZHANG,3/15/1992,S,F,brittney0@adventure-works.com,100000,0,Partial High School,Professional,1,4,6514 Morello Ave.,1 (11) 500 555-0164,3/11/2021,10+ Miles
19976,22,MRS.,TAMARA,SUN,10/5/1991,M,F,tamara2@adventure-works.com,110000,0,High School,Management,1,4,8333 Polk Street,1 (11) 500 555-0148,10/27/2022,10+ Miles
19977,29,MS.,KRISTINE,GILL,4/8/1992,S,F,kristine14@adventure-works.com,120000,0,Partial High School,Professional,1,4,1833 Worth Ct,1 (11) 500 555-0127,3/26/2021,10+ Miles
19978,39,MR.,MARSHALL,YUAN,10/25/1992,M,M,marshall28@adventure-works.com,110000,0,Partial High School,Professional,1,4,8577 Dies Dorados,1 (11) 500 555-0177,3/20/2021,10+ Miles
19979,36,MRS.,JANET,BROWNING,6/22/1993,M,F,janet21@adventure-works.com,120000,0,Partial High School,Management,1,4,209 Richland Dr.,1 (11) 500 555-0152,3/22/2021,10+ Miles
19980,623,MRS.,ALEXANDRA,CARTER,1/31/1986,M,F,alexandra52@adventure-works.com,90000,5,Partial College,Professional,1,3,"4212, rue Saint-Lazare",894-555-0115,6/9/2023,2-5 Miles
19981,315,MRS.,KELLY,RUSSELL,9/15/1993,M,F,kelly24@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,319 Revision Dr,640-555-0129,9/5/2022,0-1 Miles
19982,338,MR.,CHARLES,COX,7/21/1993,S,M,charles59@adventure-works.com,70000,1,Graduate Degree,Professional,1,0,4480 Las Trampas Road,862-555-0121,4/13/2023,2-5 Miles
19983,298,MR.,MICHAEL,MARTINEZ,11/17/1991,M,M,michael49@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,1,6202 Seeno St.,596-555-0158,9/23/2022,2-5 Miles
19984,316,MRS.,SARA,MORRIS,12/5/1991,M,F,sara20@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,1,4365 Brook Way,813-555-0119,9/27/2022,2-5 Miles
19985,611,MS.,TAMARA,MA,3/24/1991,S,F,tamara5@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,0,515 Wiget Lane,837-555-0130,9/9/2022,2-5 Miles
19986,310,MS.,JAMIE,HUANG,7/9/1996,S,F,jamie8@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,0,312 Via Del Verdes,410-555-0145,9/3/2022,2-5 Miles
19987,55,MS.,TAYLOR,MOORE,1/15/1993,S,F,taylor55@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,9117 Jacqueline Way,161-555-0178,12/6/2020,2-5 Miles
19988,66,MR.,JORDAN,LONG,4/6/1998,M,M,jordan6@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,3733 Water Street,445-555-0153,1/6/2021,2-5 Miles
19989,68,MR.,ETHAN,THOMPSON,1/9/1998,M,M,ethan49@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,8452 Green Street,450-555-0194,1/22/2021,2-5 Miles
19990,301,MR.,PETER,RAI,2/4/1993,M,M,peter22@adventure-works.com,70000,2,Graduate Degree,Professional,1,0,8680 Newell Ave.,823-555-0135,4/13/2023,0-1 Miles
19991,307,MR.,JACOB,THOMAS,10/14/1998,M,M,jacob10@adventure-works.com,70000,2,Graduate Degree,Professional,1,0,1792 Belmont Rd.,297-555-0139,4/17/2023,0-1 Miles
19992,345,MRS.,STEPHANIE,HILL,11/30/1992,M,F,stephanie66@adventure-works.com,70000,3,Graduate Degree,Professional,1,0,6309 Poplar Avenue,163-555-0162,4/24/2023,0-1 Miles
19993,623,MR.,NATHAN,RUSSELL,5/20/1991,M,M,nathan16@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,4975 Black Pine Lane,795-555-0137,9/7/2022,0-1 Miles
19994,347,MS.,MADELINE,KING,10/19/1995,S,F,madeline17@adventure-works.com,70000,2,Bachelors,Skilled Manual,1,0,1087 Knollview Court,252-555-0155,4/3/2023,2-5 Miles
19995,355,MRS.,JORDYN,GONZALES,10/7/1989,M,F,jordyn16@adventure-works.com,70000,2,Bachelors,Skilled Manual,1,0,2943 Hilton Way,828-555-0137,4/23/2023,2-5 Miles
19996,612,MR.,GRANT,SHE,5/10/1995,S,M,grant2@adventure-works.com,70000,2,Bachelors,Skilled Manual,0,1,5234 Martindale,588-555-0164,2/18/2023,0-1 Miles
19997,49,MRS.,BETH,GILL,12/4/1989,M,F,beth16@adventure-works.com,70000,2,Bachelors,Skilled Manual,1,1,9326 Mayda Way,938-555-0177,1/12/2021,0-1 Miles
19998,310,MS.,LAURA,LIU,10/1/1994,S,F,laura11@adventure-works.com,40000,5,High School,Skilled Manual,1,3,5840 Delta Fair Blvd.,121-555-0179,9/5/2022,10+ Miles
19999,331,MS.,DANIELLE,BROOKS,7/15/1988,S,F,danielle4@adventure-works.com,40000,0,Bachelors,Professional,0,1,71 Tobi Drive,990-555-0144,9/2/2022,2-5 Miles
20000,50,MR.,ELIJAH,DIAZ,10/19/1997,M,M,elijah23@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,3128 Morgan Territory Rd,200-555-0143,2/19/2021,0-1 Miles
20001,627,MS.,JORDAN,HILL,7/5/1991,S,F,jordan41@adventure-works.com,60000,2,Graduate Degree,Professional,1,0,404 Marita Drive,718-555-0140,9/25/2022,2-5 Miles
20002,299,MRS.,ELIZABETH,WHITE,11/3/1991,M,F,elizabeth16@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,5243 Brown St.,307-555-0183,5/11/2023,0-1 Miles
20003,300,MR.,DALTON,GONZALEZ,12/19/1991,S,M,dalton33@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,4028 Rosina Court,524-555-0113,5/17/2023,2-5 Miles
20004,311,MRS.,KAITLIN,PEREZ,5/6/1992,M,F,kaitlin20@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,712 Sweetwater Drive,333-555-0179,5/12/2023,0-1 Miles
20005,315,MR.,KEVIN,ZHANG,4/14/1989,S,M,kevin26@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,1,3592 Ambush Dr.,163-555-0159,10/17/2022,2-5 Miles
20006,553,MS.,GRACE,MORRIS,1/4/1989,S,F,grace27@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,1,8122 Cincerto Circle,756-555-0138,10/30/2022,2-5 Miles
20007,71,MS.,ASHLEY,ALEXANDER,3/2/1989,S,F,ashley46@adventure-works.com,50000,2,Bachelors,Skilled Manual,0,1,5884 Maureen Circle,432-555-0113,3/11/2021,0-1 Miles
20008,343,MR.,JACK,FOSTER,8/30/1993,M,M,jack16@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,9677 Elkwood Dr,208-555-0143,3/19/2023,2-5 Miles
20009,383,MR.,NOAH,WALKER,1/31/1988,S,M,noah70@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,3111 First Ave.,736-555-0115,10/8/2022,2-5 Miles
20010,359,MR.,JACKSON,CARTER,6/11/1999,M,M,jackson40@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,1233 Wesley Ct.,433-555-0112,2/24/2023,2-5 Miles
20011,542,MR.,EDUARDO,SANDERS,8/30/1987,M,M,eduardo70@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,8162 Olympic Dr.,990-555-0162,5/25/2023,2-5 Miles
20012,298,MRS.,JESSICA,ROBINSON,10/8/1993,M,F,jessica66@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,359 Shepberry Court,258-555-0137,5/10/2023,2-5 Miles
20013,539,MS.,JOCELYN,HUGHES,8/31/1990,S,F,jocelyn12@adventure-works.com,70000,5,Graduate Degree,Professional,1,0,5593 Falcon Place,631-555-0137,5/25/2023,2-5 Miles
20014,307,MRS.,ANNE,BLANCO,3/3/1996,M,F,anne17@adventure-works.com,70000,5,Graduate Degree,Professional,0,2,8192 Pine Creek Way,126-555-0117,8/29/2022,0-1 Miles
20015,334,MRS.,JENNA,KING,5/20/1991,M,F,jenna18@adventure-works.com,80000,3,Graduate Degree,Professional,1,0,8055 Shadow Falls Drive,955-555-0135,5/17/2023,0-1 Miles
20016,552,MS.,KATHERINE,KELLY,2/1/1987,S,F,katherine23@adventure-works.com,40000,0,Bachelors,Professional,0,1,1747 Corte Segundo,559-555-0188,1/12/2023,2-5 Miles
20017,322,MS.,ANNA,SANDERS,10/11/1992,S,F,anna24@adventure-works.com,40000,0,Bachelors,Professional,0,1,4191 Yosemite Dr,623-555-0125,5/27/2023,2-5 Miles
20018,635,MRS.,LAUREN,GRAY,8/13/1986,M,F,lauren16@adventure-works.com,80000,3,Bachelors,Skilled Manual,1,1,1285 Greenbrier Street,158-555-0155,11/16/2022,0-1 Miles
20019,626,MRS.,BRITTANY,DIAZ,4/20/1987,M,F,brittany20@adventure-works.com,80000,3,Bachelors,Skilled Manual,1,2,2973 Tanager Road,753-555-0176,2/5/2023,2-5 Miles
20020,338,MS.,JACQUELINE,FOSTER,9/30/1986,S,F,jacqueline17@adventure-works.com,80000,3,Bachelors,Skilled Manual,0,2,1859 St. George Dr,349-555-0195,3/6/2023,0-1 Miles
20021,50,MR.,ALEXANDER,JONES,6/24/1992,M,M,alexander5@adventure-works.com,80000,4,Bachelors,Skilled Manual,1,0,5805 Nob Hill Drive,172-555-0116,5/21/2023,2-5 Miles
20022,310,MRS.,ARTHUR,PERRY,12/20/1986,M,F,arthur1@adventure-works.com,50000,4,Bachelors,Skilled Manual,1,1,8042 Placer Dr.,623-555-0117,3/9/2023,2-5 Miles
20023,68,MR.,EDWARD,HUGHES,12/22/1986,S,M,edward60@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,1120 Jeff Ct.,459-555-0138,4/13/2021,2-5 Miles
20024,335,MR.,FERNANDO,MILLER,5/10/1986,S,M,fernando6@adventure-works.com,40000,0,Bachelors,Professional,1,1,9736 Montana,666-555-0155,10/1/2022,2-5 Miles
20025,616,MR.,BRYCE,BELL,9/19/1991,S,M,bryce13@adventure-works.com,40000,0,Bachelors,Professional,0,1,475 Grant St.,203-555-0116,4/12/2023,2-5 Miles
20026,648,MS.,JASMINE,RICHARDSON,1/21/1986,S,F,jasmine29@adventure-works.com,40000,0,Bachelors,Professional,0,1,8929 Dayton Court,514-555-0131,10/21/2022,0-1 Miles
20027,325,MRS.,DANIELLE,MURPHY,6/16/1986,M,F,danielle17@adventure-works.com,60000,5,Bachelors,Skilled Manual,1,3,8766 Arthur Rd,786-555-0110,4/4/2023,10+ Miles
20028,355,MS.,ANGELA,FLORES,5/6/1986,S,F,angela15@adventure-works.com,60000,5,Bachelors,Skilled Manual,0,3,"976, rue de Terre Neuve",367-555-0172,10/29/2022,5-10 Miles
20029,338,MRS.,JAN,EVANS,4/23/1986,M,F,jan10@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,7787 Olive St.,163-555-0164,10/5/2022,2-5 Miles
20030,302,MR.,ALEXANDER,HARRIS,9/18/1985,M,M,alexander17@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,175 Loeffler Lane,612-555-0175,10/15/2022,0-1 Miles
20031,302,MR.,DEVIN,JAMES,11/8/1985,S,M,devin61@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,8794 Gumwood,584-555-0185,10/12/2022,2-5 Miles
20032,642,MR.,MARCUS,WALKER,3/8/1991,S,M,marcus24@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,8386 Candelero Place,324-555-0182,10/28/2022,2-5 Miles
20033,369,MR.,CARLOS,TURNER,4/12/1996,M,M,carlos32@adventure-works.com,70000,4,Bachelors,Professional,1,2,5741 Glen Wood Dr.,213-555-0189,5/11/2023,0-1 Miles
20034,68,MR.,WYATT,TURNER,4/23/1990,S,M,wyatt43@adventure-works.com,70000,4,Bachelors,Professional,1,2,2444 North Ranchford,924-555-0116,4/17/2021,2-5 Miles
20035,49,MR.,CESAR,FERNANDEZ,2/25/1990,M,M,cesar15@adventure-works.com,70000,4,Bachelors,Professional,1,2,9699 Gilardy Drive,677-555-0141,5/28/2021,2-5 Miles
20036,310,MRS.,KATE,TANG,10/1/1995,M,F,kate3@adventure-works.com,70000,4,Bachelors,Professional,1,2,6587 B Way,219-555-0142,6/19/2022,2-5 Miles
20037,336,MS.,ALYSSA,SANCHEZ,9/7/1989,S,F,alyssa25@adventure-works.com,70000,0,Bachelors,Professional,1,1,6110 Price Lane,777-555-0117,6/30/2022,2-5 Miles
20038,348,MS.,TAYLOR,PRICE,12/20/1989,S,F,taylor25@adventure-works.com,70000,0,Bachelors,Professional,0,1,6871 Thornwood Dr.,405-555-0128,6/3/2022,2-5 Miles
20039,638,MS.,STEPHANIE,EVANS,10/5/1984,S,F,stephanie50@adventure-works.com,70000,4,Bachelors,Professional,0,2,5513 Cortez,378-555-0116,6/21/2022,0-1 Miles
20040,339,MS.,VICTORIA,RIVERA,12/20/1984,S,F,victoria34@adventure-works.com,60000,3,Graduate Degree,Professional,0,0,9130 San Ramon Road,882-555-0153,10/12/2022,0-1 Miles
20041,212,MR.,JOE,ALVAREZ,4/24/2000,S,M,joe45@adventure-works.com,30000,0,High School,Manual,0,1,"14, avenue Reille",1 (11) 500 555-0182,9/25/2022,2-5 Miles
20042,268,MR.,BRAD,DENG,11/1/1995,M,M,brad2@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,2732 Frisbie Ct.,1 (11) 500 555-0111,7/2/2020,1-2 Miles
20043,121,MR.,BRENT,ZHENG,2/22/1994,S,M,brent19@adventure-works.com,10000,0,Partial High School,Manual,1,2,Zollstr 28,1 (11) 500 555-0114,5/27/2023,1-2 Miles
20044,207,MS.,JILLIAN,RANA,10/23/1994,S,F,jillian12@adventure-works.com,30000,0,High School,Manual,0,1,"88, allée des Princes",1 (11) 500 555-0151,11/12/2022,2-5 Miles
20045,206,MR.,ANDRES,SHEN,5/3/1995,M,M,andres1@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,"101, avenue de la Gare",1 (11) 500 555-0189,9/4/2022,0-1 Miles
20046,179,MR.,PETER,SHE,3/4/1995,M,M,peter8@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,"11, avenue de la Gare",1 (11) 500 555-0113,10/30/2022,1-2 Miles
20047,219,MR.,RONNIE,HUANG,10/22/1994,M,M,ronnie5@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,Attaché de Presse,1 (11) 500 555-0142,10/30/2022,1-2 Miles
20048,232,MS.,VIRGINIA,SRINI,1/2/1994,S,F,virginia10@adventure-works.com,30000,0,High School,Manual,0,1,1926 Fish Dr.,1 (11) 500 555-0121,7/19/2020,1-2 Miles
20049,272,MS.,COLLEEN,CHAVEZ,12/20/1992,S,F,colleen38@adventure-works.com,10000,0,Partial High School,Manual,0,2,6841 Curletto Dr.,1 (11) 500 555-0147,7/21/2020,1-2 Miles
20050,216,MS.,ADRIANA,PRASAD,8/30/1993,S,F,adriana10@adventure-works.com,30000,0,High School,Manual,0,1,879 Megan Dr,1 (11) 500 555-0182,7/5/2022,2-5 Miles
20051,164,MS.,LINDA,DOMINGUEZ,10/16/1999,S,F,linda28@adventure-works.com,40000,1,Partial College,Clerical,0,1,Lindenalle 8473,1 (11) 500 555-0140,7/16/2021,0-1 Miles
20052,233,MR.,THEODORE,RUIZ,7/14/1993,S,M,theodore2@adventure-works.com,40000,2,Partial College,Clerical,1,0,1061 Carzino Ct,1 (11) 500 555-0119,8/14/2020,1-2 Miles
20053,234,MR.,JESSIE,YANG,9/15/1993,S,M,jessie10@adventure-works.com,40000,2,Partial College,Clerical,1,0,319 Revision Dr,1 (11) 500 555-0184,11/26/2022,0-1 Miles
20054,253,MR.,CLARENCE,NARA,5/23/1994,S,M,clarence31@adventure-works.com,40000,2,Partial College,Clerical,1,0,8539 Glaze Dr.,1 (11) 500 555-0168,8/14/2020,1-2 Miles
20055,259,MR.,RUBEN,RUIZ,10/30/1992,S,M,ruben25@adventure-works.com,20000,0,Partial High School,Manual,0,2,8885 Alta Vista,1 (11) 500 555-0182,11/27/2022,1-2 Miles
20056,124,MR.,JOHNNY,SHE,5/22/1993,S,M,johnny1@adventure-works.com,20000,0,Partial High School,Manual,0,2,Carlsplatz 3046,1 (11) 500 555-0126,4/23/2023,0-1 Miles
20057,183,MR.,RAMON,ZHOU,7/14/1992,S,M,ramon8@adventure-works.com,20000,0,Partial High School,Manual,0,2,"11, rue du Puits Dixme",1 (11) 500 555-0164,2/11/2023,1-2 Miles
20058,240,MR.,ROGER,LIU,8/6/1992,S,M,roger8@adventure-works.com,20000,0,Partial High School,Manual,0,2,4201 San Carlos,1 (11) 500 555-0112,11/1/2022,1-2 Miles
20059,220,MRS.,MADISON,WASHINGTON,7/5/1992,M,F,madison25@adventure-works.com,30000,0,High School,Manual,0,1,"826, rue de Berri",1 (11) 500 555-0184,12/16/2022,1-2 Miles
20060,267,MS.,KAYLA,JACKSON,4/6/1993,S,F,kayla12@adventure-works.com,30000,0,High School,Manual,0,1,4684 Frigate Ct.,1 (11) 500 555-0148,8/22/2020,2-5 Miles
20061,198,MS.,SHARON,NATH,3/26/1993,S,F,sharon24@adventure-works.com,30000,0,High School,Manual,0,1,"15, avenue Reille",1 (11) 500 555-0146,12/25/2022,2-5 Miles
20062,176,MR.,RUSSELL,CARSON,3/15/1993,S,M,russell17@adventure-works.com,30000,0,High School,Manual,0,1,Celler Weg 1234,1 (11) 500 555-0156,7/1/2021,2-5 Miles
20063,193,MS.,KRISTY,ORTEGA,11/29/1991,S,F,kristy20@adventure-works.com,40000,2,Partial College,Clerical,1,0,"76, avenue de l´ Union Centrale",1 (11) 500 555-0137,5/11/2023,0-1 Miles
20064,124,MS.,WHITNEY,PRASAD,12/3/1998,S,F,whitney8@adventure-works.com,40000,2,Partial College,Clerical,1,1,Heidestieg Straße 6486,1 (11) 500 555-0119,11/19/2022,0-1 Miles
